Numero,Cliente,Saldo
37014,9908,51548
37015,71491,96371
37016,87806,39913
37017,30342,72194
37018,44138,75428
37019,91635,72229
37020,26567,43085
37021,31661,92011
37022,3034,98891
37023,22461,24611
37024,75637,78024
37025,49428,39971
37026,13131,41048
37027,48094,68176
37028,55311,2472
37029,86745,61304
37030,43150,65718
37031,71139,64622
37032,86379,49088
37033,24346,9656
37034,44435,23144
37035,101519,34698
37036,16468,58367
37037,20403,42069
37038,48013,668
37039,79291,38382
37040,68079,43774
37041,36268,51458
37042,2338,19544
37043,8705,25823
37044,73055,31298
37045,1561,43324
37046,59396,27812
37047,47418,75502
37048,58600,11260
37049,87279,74290
37050,84165,39803
37051,9383,35387
37052,43024,94863
37053,22688,99809
37054,48453,29943
37055,26338,84734
37056,5192,95769
37057,2263,13685
37058,20394,58192
37059,71719,93972
37060,27075,14935
37061,89869,48399
37062,71647,34618
37063,87140,14475
37064,25429,28052
37065,30407,29095
37066,82461,30735
37067,5709,7875
37068,37951,42287
37069,39168,65117
37070,13493,23238
37071,20209,48502
37072,22052,40733
37073,29072,53746
37074,12339,46352
37075,10299,90140
37076,58346,39597
37077,4925,44523
37078,88827,48444
37079,87485,68346
37080,18377,74563
37081,54773,86914
37082,53031,37265
37083,71868,7320
37084,97700,77000
37085,53313,42981
37086,59947,39914
37087,76509,46716
37088,66966,32146
37089,69499,17217
37090,44795,65456
37091,26860,33726
37092,70707,15052
37093,50810,29981
37094,29237,80102
37095,77023,95240
37096,31830,76436
37097,47765,90606
37098,68181,77669
37099,66748,88927
37100,70447,41427
37101,97138,72108
37102,6558,53321
37103,47665,93552
37104,68213,36199
37105,1588,67611
37106,46853,90265
37107,6652,36314
37108,66950,57606
37109,14640,75311
37110,32908,42917
37111,27619,35015
37112,74604,10875
37113,4381,19584
37114,171,23679
37115,43920,62882
37116,72331,18472
37117,3765,36798
37118,86046,97262
37119,62344,26162
37120,4181,24418
37121,87766,54971
37122,37943,69061
37123,79276,95900
37124,70226,27426
37125,76207,26995
37126,85458,60624
37127,71055,45711
37128,92956,23030
37129,34594,28295
37130,53704,59497
37131,46446,28301
37132,94446,63217
37133,5881,5673
37134,80322,80669
37135,19012,52361
37136,72391,68701
37137,12240,79714
37138,12593,90415
37139,66098,26741
37140,26469,92403
37141,25850,2297
37142,92965,86573
37143,59307,55403
37144,13841,37894
37145,37702,93704
37146,60961,96694
37147,61605,67804
37148,26483,5994
37149,24935,32643
37150,74849,93546
37151,7004,5350
37152,31567,20430
37153,79899,53637
37154,7276,27677
37155,43407,29160
37156,100393,45782
37157,62344,76390
37158,68862,67706
37159,82394,2335
37160,77070,18892
37161,28801,50545
37162,96029,58021
37163,23460,30001
37164,79284,98047
37165,21875,95028
37166,49747,89519
37167,56731,40927
37168,99681,53988
37169,39264,40255
37170,81279,61020
37171,100178,84800
37172,43672,95391
37173,84271,5572
37174,51223,65683
37175,18735,30674
37176,14096,43946
37177,13649,32369
37178,80541,36455
37179,75124,89869
37180,41500,98366
37181,56375,41804
37182,59932,41654
37183,57199,84296
37184,49925,90991
37185,42319,88345
37186,48460,76348
37187,30156,65562
37188,13578,15781
37189,12155,7253
37190,62251,55327
37191,21595,24460
37192,40088,86681
37193,94942,46888
37194,90302,78459
37195,57436,70996
37196,2123,15910
37197,5067,67337
37198,49326,20342
37199,74928,31754
37200,58053,28159
37201,6097,74168
37202,86900,5468
37203,54017,80581
37204,61555,44914
37205,49073,45832
37206,1289,91639
37207,72192,90417
37208,97899,76986
37209,99930,42070
37210,96764,88497
37211,96807,67584
37212,38687,25427
37213,64277,12496
37214,41190,81638
37215,89968,41219
37216,89656,91751
37217,40109,18135
37218,49354,45106
37219,96160,11256
37220,92234,89774
37221,61689,14885
37222,63010,86551
37223,79281,20233
37224,98120,34263
37225,327,58276
37226,55771,79794
37227,10,15698
37228,68238,81911
37229,65147,77493
37230,57892,78306
37231,30337,96470
37232,89735,70174
37233,86313,36220
37234,17580,37285
37235,82201,71197
37236,97394,79863
37237,20160,78550
37238,76842,36736
37239,5765,47555
37240,95629,93185
37241,40433,89493
37242,50180,51530
37243,41550,71913
37244,13551,25560
37245,44023,75801
37246,77724,71955
37247,10665,61491
37248,45977,37362
37249,57068,64767
37250,53060,75748
37251,14142,64659
37252,100934,26779
37253,32877,51257
37254,25087,19185
37255,83521,31555
37256,11695,88662
37257,96903,96269
37258,76243,22278
37259,101424,21549
37260,6395,40921
37261,55949,84288
37262,95960,27786
37263,25240,74143
37264,58777,16870
37265,20134,25088
37266,83366,30801
37267,55259,10473
37268,98027,31423
37269,8176,57006
37270,54352,16383
37271,47699,65715
37272,40881,35408
37273,14769,48306
37274,44377,37770
37275,15547,48884
37276,10805,25812
37277,80489,83328
37278,19182,2422
37279,97427,60767
37280,16229,86118
37281,65868,31312
37282,68796,92982
37283,19220,86918
37284,2943,46088
37285,49058,34031
37286,24455,64626
37287,7667,37654
37288,38474,87281
37289,52503,25073
37290,40249,78998
37291,82139,8867
37292,16983,52645
37293,61694,54445
37294,77727,24515
37295,97279,41659
37296,75992,58799
37297,100549,45392
37298,68629,55895
37299,96070,53122
37300,87724,89861
37301,96225,94877
37302,49670,94213
37303,8805,42149
37304,86833,31396
37305,87082,64688
37306,77786,54830
37307,79922,11544
37308,87110,22297
37309,9857,53584
37310,61644,14768
37311,9893,37778
37312,35628,72779
37313,67158,29383
37314,31106,10112
37315,55985,93213
37316,57384,6263
37317,55674,74575
37318,85640,7879
37319,43975,32360
37320,80373,49815
37321,41476,71933
37322,99234,85035
37323,4898,39835
37324,8580,42316
37325,19089,85868
37326,55517,88712
37327,25877,10572
37328,67795,18645
37329,23723,64189
37330,37456,408
37331,33771,2103
37332,82320,16077
37333,81840,92242
37334,20366,98224
37335,37364,83098
37336,65480,69061
37337,53356,9634
37338,18351,18007
37339,95814,77713
37340,65838,96440
37341,49277,10062
37342,49818,29384
37343,70415,5742
37344,44833,56137
37345,13668,8702
37346,34080,9140
37347,24280,69204
37348,74,10346
37349,59865,23187
37350,46307,37862
37351,80406,71998
37352,29016,72829
37353,73515,84992
37354,101787,54912
37355,42622,85642
37356,30451,91337
37357,2674,27753
37358,61459,2211
37359,5127,13677
37360,91838,47124
37361,38897,28679
37362,1652,40778
37363,97473,13545
37364,5788,90841
37365,66746,42307
37366,71996,65196
37367,6816,57734
37368,36225,78389
37369,87271,49078
37370,91868,2835
37371,22896,546
37372,38240,18786
37373,90085,68367
37374,80065,10945
37375,72071,89958
37376,54788,41310
37377,36809,20796
37378,36357,95238
37379,60993,21126
37380,40612,20042
37381,70358,99323
37382,97664,16460
37383,78088,46239
37384,96211,43261
37385,36923,84290
37386,69326,42438
37387,53612,36218
37388,15849,51381
37389,63727,81225
37390,73132,32575
37391,52340,29317
37392,26056,52999
37393,23144,59437
37394,62117,76555
37395,29857,91844
37396,97096,22642
37397,15787,36424
37398,100646,74446
37399,39877,36858
37400,49947,60517
37401,13140,41747
37402,57387,97413
37403,22613,14949
37404,42629,13743
37405,64894,16072
37406,6545,81718
37407,83880,33776
37408,14963,26883
37409,47924,85747
37410,71887,89512
37411,53368,11870
37412,18241,39542
37413,50758,29165
37414,69625,33778
37415,75083,8144
37416,39430,64497
37417,15959,21206
37418,88279,85418
37419,37333,71962
37420,87336,29053
37421,61583,19627
37422,79337,49376
37423,66628,7769
37424,78869,5016
37425,85272,55704
37426,62888,16984
37427,80791,65624
37428,94653,70869
37429,79303,27868
37430,75317,45834
37431,72756,26288
37432,12506,70019
37433,35062,50506
37434,11994,72333
37435,92254,82649
37436,2725,83371
37437,13387,61162
37438,46812,23282
37439,54928,82477
37440,2801,10805
37441,81623,30304
37442,33500,74634
37443,15931,83905
37444,7843,42370
37445,82230,12847
37446,86682,44307
37447,15522,11871
37448,96906,30709
37449,20684,72636
37450,6950,56084
37451,74237,92653
37452,36057,92982
37453,24505,74835
37454,116,89959
37455,67967,62013
37456,94984,8570
37457,74687,94313
37458,81343,31778
37459,89633,78570
37460,35384,78773
37461,65970,73930
37462,54773,48783
37463,82319,46312
37464,11623,1451
37465,89911,42572
37466,29301,10409
37467,23772,56218
37468,14773,62268
37469,98561,63795
37470,35052,9531
37471,47441,67073
37472,76366,76535
37473,28902,74188
37474,59379,93717
37475,40596,69252
37476,28294,24771
37477,7850,4034
37478,27093,33682
37479,88482,12260
37480,58094,60593
37481,36402,95325
37482,16398,92462
37483,78492,5398
37484,21104,51185
37485,87851,72597
37486,51380,57830
37487,1443,93245
37488,75257,2307
37489,54797,44946
37490,57257,20091
37491,86260,29480
37492,29769,7655
37493,1511,31915
37494,37244,76222
37495,88111,81641
37496,94719,78747
37497,88537,36989
37498,31346,25546
37499,81006,50907
37500,36569,18730
37501,26534,84049
37502,93625,72321
37503,81235,53684
37504,81810,23159
37505,6355,16712
37506,31856,78563
37507,53622,1662
37508,32426,96902
37509,59622,76375
37510,6913,9673
37511,74151,2856
37512,68867,35640
37513,51468,34873
37514,56255,96678
37515,72186,89792
37516,96078,7869
37517,92658,8198
37518,5039,27410
37519,31300,68973
37520,89074,55376
37521,15698,52836
37522,71632,44279
37523,30005,87790
37524,73234,32405
37525,62377,9249
37526,98862,63749
37527,92060,49426
37528,41996,58546
37529,58642,47171
37530,79444,11779
37531,64463,48004
37532,91502,59225
37533,86714,34463
37534,5228,91376
37535,95745,40954
37536,37338,83771
37537,32713,56187
37538,45213,20622
37539,30778,53799
37540,14746,30411
37541,38356,15539
37542,5215,5109
37543,83196,35682
37544,12282,93846
37545,11975,80210
37546,57161,17194
37547,38325,25221
37548,32101,66758
37549,54823,12880
37550,44542,76561
37551,8645,85128
37552,96547,20855
37553,55028,22565
37554,60068,31068
37555,96458,98199
37556,30235,99314
37557,92872,97126
37558,18767,79030
37559,13143,75794
37560,69580,17113
37561,51282,51443
37562,50700,53603
37563,5792,19846
37564,70196,57807
37565,99342,86797
37566,89097,52973
37567,7491,33123
37568,5339,27023
37569,55985,41550
37570,20560,80948
37571,38297,13034
37572,27826,71574
37573,68614,39594
37574,100124,58722
37575,26433,45849
37576,5111,47432
37577,35237,53775
37578,90779,3901
37579,5207,12644
37580,13122,48579
37581,6467,89295
37582,52765,28517
37583,76718,90152
37584,95437,44228
37585,13633,8124
37586,77148,79955
37587,24776,33869
37588,53250,16615
37589,90711,75047
37590,93450,94205
37591,98174,64298
37592,29835,5728
37593,25829,27616
37594,21844,17261
37595,7,11199
37596,43560,48873
37597,52581,35528
37598,66383,52253
37599,90090,62594
37600,4331,30472
37601,30360,93090
37602,19471,19749
37603,20477,35836
37604,67977,4582
37605,47706,82807
37606,94609,86330
37607,19184,26471
37608,27347,29721
37609,101140,970
37610,60152,55678
37611,22153,12492
37612,46716,64067
37613,99236,46628
37614,31955,80898
37615,83121,37914
37616,69606,254
37617,75546,84613
37618,74879,93912
37619,42680,54928
37620,28367,77562
37621,69087,28841
37622,44061,34221
37623,94050,70894
37624,48067,48116
37625,97035,95477
37626,17361,17114
37627,57952,91316
37628,20555,84142
37629,68485,4630
37630,58140,10145
37631,97361,23654
37632,21789,65381
37633,78598,83407
37634,97854,13493
37635,68304,39176
37636,79206,91069
37637,42186,52757
37638,49456,99381
37639,76625,30842
37640,43092,42158
37641,71486,26277
37642,74355,25601
37643,19144,11373
37644,64980,41443
37645,95212,94336
37646,82306,36526
37647,16717,83898
37648,78950,9715
37649,96125,32968
37650,89371,88410
37651,19677,27192
37652,23917,8648
37653,57563,44139
37654,38595,47744
37655,33262,36040
37656,32560,99923
37657,95399,35094
37658,71013,62967
37659,44888,7497
37660,25343,76265
37661,32665,73825
37662,5971,69475
37663,101780,17660
37664,64680,2884
37665,66679,10100
37666,23931,37100
37667,71617,53225
37668,93329,32847
37669,47730,90176
37670,62361,83226
37671,2701,54539
37672,10813,95355
37673,49623,1029
37674,22021,78763
37675,26602,26172
37676,65499,68865
37677,84160,78056
37678,84969,22408
37679,70078,49153
37680,84556,77986
37681,77484,32624
37682,20167,88312
37683,15197,60274
37684,61431,30431
37685,10150,88984
37686,80991,47194
37687,49357,62872
37688,96977,22556
37689,38244,7732
37690,40235,23576
37691,50809,10281
37692,93453,11967
37693,41612,47447
37694,75567,84636
37695,73238,14139
37696,25553,49559
37697,54683,94505
37698,87241,85230
37699,62766,29772
37700,36645,71757
37701,85265,45427
37702,53456,80016
37703,58962,99675
37704,73955,42550
37705,95761,53685
37706,50843,36587
37707,86355,91894
37708,89841,4397
37709,59629,14553
37710,49591,44870
37711,49019,5558
37712,84538,18494
37713,34906,5264
37714,61403,73296
37715,6425,36194
37716,25528,28713
37717,28775,67920
37718,13247,19729
37719,54918,68556
37720,42470,6224
37721,43232,44801
37722,11772,33899
37723,83063,13329
37724,77614,25035
37725,96228,32236
37726,70855,83052
37727,32791,93101
37728,31475,81005
37729,96594,2277
37730,19979,33507
37731,99972,87790
37732,31704,519
37733,87979,40031
37734,59062,55129
37735,10095,69166
37736,84006,69127
37737,43623,96914
37738,78616,77317
37739,87575,47132
37740,29468,68677
37741,92685,14601
37742,27111,4158
37743,29007,9949
37744,84560,73005
37745,7942,22658
37746,13900,71183
37747,1196,83478
37748,94216,5202
37749,46102,78
37750,39426,75329
37751,97132,22942
37752,42274,49009
37753,12325,84101
37754,87295,70890
37755,37270,28897
37756,100308,65261
37757,41353,7673
37758,15870,56622
37759,68797,59356
37760,781,13507
37761,79142,12660
37762,50614,17100
37763,43514,93163
37764,50409,85794
37765,48068,34308
37766,73068,43971
37767,92654,14400
37768,8835,10254
37769,16463,51578
37770,23406,59823
37771,83592,84528
37772,97006,67909
37773,6921,31443
37774,19473,84511
37775,61288,11763
37776,5829,22562
37777,14426,65188
37778,41791,43579
37779,44610,23510
37780,82719,95034
37781,43395,14551
37782,11563,7384
37783,91704,67254
37784,95257,7816
37785,18520,21896
37786,69435,68847
37787,43364,25836
37788,56224,98667
37789,93976,17990
37790,51285,69613
37791,42582,77251
37792,10549,55795
37793,26827,26045
37794,92283,79656
37795,43438,97129
37796,20195,58362
37797,66124,6297
37798,39655,69599
37799,8904,43444
37800,59050,87843
37801,610,80312
37802,85266,38835
37803,62614,91641
37804,18149,20041
37805,28956,89643
37806,38097,35523
37807,39337,14508
37808,33034,80750
37809,46173,41894
37810,39085,57441
37811,67098,99215
37812,613,60839
37813,47253,47633
37814,66601,3820
37815,92511,7791
37816,50585,24371
37817,77909,36425
37818,33581,77079
37819,32938,23536
37820,101536,62089
37821,8564,16019
37822,91275,51519
37823,18268,52302
37824,13289,17322
37825,60343,21689
37826,13634,30292
37827,67857,41853
37828,23309,41227
37829,83799,27075
37830,80202,49465
37831,23301,5409
37832,62066,61813
37833,4291,71013
37834,24182,7687
37835,7783,56945
37836,17768,52043
37837,74370,33976
37838,81183,14354
37839,41110,81958
37840,34284,46985
37841,92656,62923
37842,23978,880
37843,91391,39404
37844,18556,88027
37845,779,60398
37846,25792,87054
37847,57395,35900
37848,35511,64801
37849,57262,87049
37850,48758,98107
37851,99941,67055
37852,76348,50657
37853,55793,46150
37854,99929,26837
37855,54992,36302
37856,101876,84348
37857,10388,21124
37858,36620,68059
37859,13913,4733
37860,52738,54233
37861,37523,35176
37862,70857,77514
37863,32091,44508
37864,72285,21948
37865,76368,77528
37866,8569,25918
37867,47627,62136
37868,57564,9483
37869,17291,38340
37870,13515,4380
37871,13046,53742
37872,72292,77975
37873,22241,74733
37874,12596,67008
37875,27569,83593
37876,66296,82087
37877,9481,50395
37878,21292,69098
37879,56449,85954
37880,49341,49813
37881,33523,67743
37882,7305,10018
37883,43062,91719
37884,23633,4445
37885,97085,27297
37886,36564,72540
37887,5067,46952
37888,70476,36734
37889,55798,46053
37890,5939,34832
37891,77352,61685
37892,24756,22502
37893,88484,40001
37894,7673,92907
37895,10556,75297
37896,51753,7518
37897,53834,59861
37898,4620,6036
37899,66299,80252
37900,38737,87484
37901,47289,71039
37902,17041,93364
37903,8432,91825
37904,93332,41948
37905,4029,89983
37906,34823,12777
37907,32964,43388
37908,87188,71962
37909,79480,85869
37910,30046,71226
37911,48010,49622
37912,70642,52289
37913,26662,2572
37914,99175,64098
37915,33799,26713
37916,47352,92877
37917,88547,73848
37918,28546,55726
37919,35354,90066
37920,36862,39244
37921,2897,82373
37922,94363,3800
37923,78362,43283
37924,86428,95312
37925,8499,45184
37926,12096,91201
37927,71670,27627
37928,4893,31875
37929,58089,77806
37930,47054,2726
37931,22252,89597
37932,2387,75603
37933,61050,52857
37934,23479,25327
37935,41319,25267
37936,21645,41715
37937,26181,5371
37938,68655,74201
37939,10722,5751
37940,9720,64505
37941,55723,74079
37942,30186,21346
37943,61959,84298
37944,17222,91670
37945,1169,55242
37946,81255,85189
37947,94131,5153
37948,40801,31125
37949,65621,51984
37950,42707,35079
37951,26161,22715
37952,30312,22404
37953,79896,97411
37954,45441,32934
37955,97055,80230
37956,86226,99813
37957,38934,25163
37958,78397,99052
37959,10592,47691
37960,8421,17192
37961,12883,54331
37962,42329,13047
37963,68070,3378
37964,18375,45032
37965,49371,34623
37966,72155,42620
37967,53418,14620
37968,76911,98990
37969,4593,25923
37970,72904,16716
37971,62436,9544
37972,7174,92158
37973,6919,3889
37974,21102,90921
37975,78501,65512
37976,15638,8259
37977,2368,69660
37978,90697,20322
37979,86224,37226
37980,1186,87949
37981,60177,20471
37982,52651,98344
37983,72990,57459
37984,18787,57417
37985,46560,55623
